,node_id,value,type
306256,306256,datastore.pdfxtras.com,benign
306267,306267,blog.compta.com,benign
306316,306316,www.target.com.br,benign
306327,306327,tecedo.at,benign
306391,306391,nmldkk.xyz,malicious
306398,306398,www.grainedeviking.fr,benign
306410,306410,vitta.push.al,benign
306438,306438,ie-intercambio.com.br,benign
306465,306465,www.landbote.ch,benign
306596,306596,chisari.com.au,benign
306622,306622,ns2.criad.com.br,benign
306638,306638,mail.centroautomotivo0km.com.br,benign
306787,306787,www.ai-x.ai,benign
306925,306925,halifax.authnew-payee.link,malicious
306989,306989,privacy.lalsace-presse.fr,benign
306991,306991,olympic-tokyo2020.com,benign
307018,307018,persigamed.cf,malicious
307090,307090,mail.bot4cash.com,malicious
307145,307145,www.voka-lan.be,malicious
307182,307182,mail.mythreesecurity.com,malicious
307211,307211,i00.amir.al,benign
307216,307216,gaysearch.fix.ac,benign
307218,307218,downdetector.ca,benign
307224,307224,www.uno.cl,benign
307256,307256,nachbarschaft.immobilienscout24.de,benign
307260,307260,zhivo.cn,benign
307273,307273,www.kessl-teufel.at,malicious
307360,307360,ste-marthe-sur-le-lac.demenagement-express.ca,malicious
307398,307398,candeiasaboaria.com.br,benign
307404,307404,www.ordemcontabil.com.br,benign
307407,307407,safetypaint.com.au,benign
307419,307419,wscom.com.br,benign
307475,307475,www.conarmas.com.br,benign
307497,307497,supenfclretirar.com,malicious
307500,307500,fifourma.tn,malicious
307505,307505,smartbuyer.cc,malicious
307522,307522,ocar.net.au,benign
307535,307535,dycci.com.au,benign
307587,307587,seumarketingprospero.com.br,benign
307646,307646,vemlogo.com.br,benign
307666,307666,www.noodverlichtingexpert.be,malicious
307677,307677,mulligans.ie,benign
307736,307736,oddity.ai,malicious
307771,307771,webmail.alyssonoliveiraws.com.br,benign
307777,307777,brishypnotherapy.com.au,benign
307781,307781,awconsult.com.au,benign
307790,307790,mail.piasecubas.com.br,benign
307806,307806,miami-hotel-deals.ac.al,benign
307812,307812,mail.ksagrass.com,malicious
307822,307822,singleprops.speedibot.ca,benign
307839,307839,compensation-05.site,malicious
307968,307968,accessmydevice.co.uk,benign
308013,308013,www.mfefpflnoa.cam,benign
308045,308045,pinnaclelifecoaching.com.au,benign
308076,308076,mainsite.prod.uas.bnee-tech.eu,malicious
308144,308144,mail.three-billing.uk,malicious
308178,308178,ns1.emplacapapelaria.com.br,malicious
308227,308227,marias-haarstudio.mytreatwell.at,benign
308236,308236,transform.nws.ai,benign
308243,308243,sydbiz.robbieallen.com.au,benign
308246,308246,panasusige.cf,malicious
308250,308250,www.alcatraz.ai,benign
308270,308270,ateliemarianaribeiro.com.br,benign
308321,308321,proindustries.be,malicious
308369,308369,ns2.digitalserver.ca,benign
308384,308384,mmvertriebsgmbh.ac.al,benign
308411,308411,thiga.co,malicious
308414,308414,llvh.com,malicious
308464,308464,www.2021olympicsticket.ltd,benign
308470,308470,www.gettyimages.be,benign
308487,308487,domoreproject.com.au,benign
308526,308526,clausporto.jp,malicious
308611,308611,hydrokleenaustralia.com.au,benign
308633,308633,convertdigital.com.au,benign
308676,308676,somochilas.com.br,benign
308685,308685,www.deeplink-medical.com,benign
308701,308701,buriti.arq.br,benign
308715,308715,ziegler.co,malicious
308717,308717,xeniaparis.lu,malicious
308730,308730,idrisyavuzyigit.com.tr,benign
308788,308788,www.maesdafavela.com.br,benign
308856,308856,globaldtn.com.alhena.com.co,malicious
308917,308917,partnersuche-polen.at,malicious
308946,308946,newssingpa.cf,malicious
308951,308951,nationwide.connect-rectify.com,malicious
308981,308981,foxylane.be,benign
309042,309042,casamidi.it,benign
309043,309043,www.voix.ai,benign
309101,309101,summon.com.au,benign
309128,309128,bazonline.ch,malicious
309150,309150,savi-cdn.saplinglearning.ca,benign
309229,309229,ww.paczkndpd.com,benign
309245,309245,hawahaw.ai,benign
309266,309266,www.watmetmijnspaarlamp.be,malicious
309305,309305,vermontpizzeria-online.com.au,malicious
309309,309309,mobdriverxp.cf,malicious
309330,309330,rampservices.com.au,benign
309372,309372,farage.cf,benign
309402,309402,materiais.waymakerprogram.com.br,malicious
309413,309413,www.kissfm.am,benign
309442,309442,pollen.am,benign
309444,309444,copyall.com.br,benign
309445,309445,nutritionplus.com.au,benign
309583,309583,anaraquelfranca.site.psc.br,benign
309590,309590,mail.incad.com.co,malicious
309597,309597,agencia2you.com.br,benign
309616,309616,www.insurello.dk,malicious
309626,309626,contents.magazinesummit.jp,benign
309644,309644,www.atyours.be,benign
309649,309649,dubaiescortstars.com,benign
309689,309689,www.genparts.az,malicious
309700,309700,jp6.quickconnect.to,benign
309731,309731,weblogin.grab.com,benign
309783,309783,deeboostbz.cf,malicious
309807,309807,riachoemfoco.com.br,benign
309830,309830,abi.ai,benign
309843,309843,securelogins-paymentsalerts.com,malicious
309910,309910,rs-services.be,malicious
309926,309926,ybonomibo.cf,malicious
309935,309935,www.monickieurbanjos.com.br,benign
309944,309944,kiha.or.kr,benign
309966,309966,abusuatv.cf,benign
309988,309988,jaklin.ca,benign
310030,310030,www.sudo.ae,benign
310078,310078,webmail.rechargedz.cf,malicious
310132,310132,elisaandreoli.com.br,benign
310135,310135,ns1.pn.com.au,benign
310144,310144,cpanel.cienfuegos.com.br,benign
310171,310171,www.jaspaherington.net.au,benign
310228,310228,www.inovatecnica.com.br,benign
310266,310266,treatwell.at,benign
310303,310303,specmash.by,malicious
310321,310321,app.vue.ai,malicious
310362,310362,tsdance.com.au,benign
310452,310452,arthurbonilha.com,malicious
310461,310461,www.pbdxyotzz.cam,benign
310475,310475,staging.novafm.com.au,benign
310591,310591,phdevlaurence01200123.co.kr,benign
310617,310617,autodiscover.tecnolgico.com,malicious
310656,310656,menuspot.ca,malicious
310669,310669,bancosirius.portal.oruspay.com.br,benign
310728,310728,inseam.org,malicious
310808,310808,apkfiles.co,benign
310834,310834,ns2.billabongretreat.com.au,benign
310864,310864,sso.carsalesnetwork.com.au,benign
310913,310913,help-instagram-verified-badge-supportt.tk,malicious
311127,311127,prahouse.com.br,benign
311131,311131,laianycostademelo.site.ntr.br,benign
311213,311213,ledem.be,benign
311227,311227,physioshop.ca,benign
311253,311253,mulvimare.cf,malicious
311290,311290,bertramlaw.ca,malicious
311298,311298,tlauncherrepo.com,malicious
311314,311314,www.artscraftslady.com,benign
311337,311337,fabvisions.com,malicious
311404,311404,ww3.apasport.az,benign
311411,311411,s15.zayrax1.cf,malicious
311420,311420,global.web.unsw.edu.au,benign
311423,311423,primeworlddesk.com,malicious
311569,311569,sonmal.kr,benign
311597,311597,www.panel.dexty.mx,malicious
311603,311603,xitili.cf,benign
311644,311644,www.spbdxyotza.cam,benign
311715,311715,neopost.at,benign
311736,311736,api.receipts.auspost.com.au,benign
311753,311753,www.manualdoschakras.com.br,benign
311883,311883,autoscout24.at,benign
311886,311886,argonay.com.br,benign
311896,311896,webmail.shopcode.cf,malicious
311932,311932,pc.cloudcat.ai,benign
311942,311942,mensageiro.newguiabr.com.br,benign
311959,311959,prisciladossantosramos.site.ntr.br,benign
311975,311975,simposio.cf,malicious
311990,311990,mycoun21.com,malicious
312024,312024,esapidex-b.org,malicious
312032,312032,hallfunding.com.au,benign
312075,312075,www.silverbird.io,benign
312077,312077,dobbiesflorist.ca,benign
312221,312221,cloudssh.my.id,benign
312231,312231,www.broadlanecapital.com,benign
312241,312241,afalcom.com,malicious
312254,312254,www.lauma.ca,benign
312269,312269,coastmactrailers.com.au,benign
312305,312305,hikey.com.co,malicious
312318,312318,therond-immobilier.com,malicious
312395,312395,thekspa.kr,malicious
312467,312467,online.bouncebackonline.ca,benign
312518,312518,bestgunsandglory.com,malicious
312553,312553,marrecowake.com.br,benign
312564,312564,senseairquality.com,malicious
312595,312595,styllodetu.cf,malicious
312648,312648,lahrmed.com.br,benign
312672,312672,acuma.ae,benign
312677,312677,aimeebook.cf,malicious
312720,312720,www.hkdszjdve.london,benign
312735,312735,clinicaolivos.com.ar,benign
312746,312746,mail.capitalonline.it,malicious
312770,312770,minutofitnessblog.com.br,benign
312785,312785,m.xn--2s2b9p58nnqh.com,malicious
312793,312793,cdn.nubank.com.br,malicious
312824,312824,professionalsparramatta.com.au,benign
312858,312858,autodiscover.silvanateofilo.com.br,benign
312864,312864,banhthai.ca,malicious
312929,312929,quicktrade.com.au,benign
312965,312965,images.hhardcover.cc,malicious
313113,313113,leadercapitalrealestate.com.au,benign
313145,313145,mariaclaraames.com.br,benign
313163,313163,chociwel.pl,malicious
313170,313170,ns2.brasap.com.br,benign
313282,313282,www.jpbdxyotza.cam,benign
313290,313290,mzgrupo.com.br,benign
313293,313293,www.facta.at,benign
313315,313315,tgasqzr.weinhart-hospital.com,malicious
313338,313338,www.cubo.cc,benign
313351,313351,cloud7.cf,malicious
313459,313459,lalumbre.com.ar,benign
313585,313585,locksmith-mosman.net.au,malicious
313590,313590,funkoholic.com.ar,benign
313619,313619,yakasoft.org,malicious
313705,313705,hdreactor.net,malicious
313735,313735,girlfriend.com.au,benign
313794,313794,dilgp.qld.gov.au,benign
313801,313801,cambodiaexpatsonline.com,benign
313809,313809,6925wd70iuu6hqs0ma6o7e0pytdj64f2jgyyth261n6qj3rw.cf,malicious
313831,313831,api.justintime.lifeweb.com.ar,benign
313833,313833,www.rogerioseguros.com.br,benign
313851,313851,s23683.pcdn.co,benign
313903,313903,reggaegirl.com,malicious
313987,313987,bealeader.ae,malicious
314036,314036,testekatz2.site.ntr.br,benign
314055,314055,www.minhacasaminhacara.com.br,benign
314057,314057,al3alam7.com,malicious
314064,314064,rededrogazelo.com.br,benign
314066,314066,vollepost.cf,malicious
314080,314080,domainmitra.com,malicious
314153,314153,eventandflavour.com.au,benign
314180,314180,juniornerd.com,malicious
314248,314248,hsbc.digital-rectify.com,malicious
314318,314318,webdisk.gpradoparticipacoes.com.br,benign
314364,314364,th.ruskinonline.com,benign
314389,314389,autodiscover.webcheap.in,malicious
314392,314392,owo-owo.vip:443,malicious
314454,314454,cpcontacts.expertosconfeccionesycorte.cf,malicious
314465,314465,bloodline.net.au,benign
314495,314495,assets.trilltrill.jp,benign
314497,314497,com.support-ticket.ml,malicious
314498,314498,tiendavibra.com.ar,malicious
314502,314502,premier-s.ru,malicious
314510,314510,fipe.org.br,benign
314526,314526,clasionce-media.elonce.com.ar,malicious
314527,314527,enravinorno.cf,malicious
314534,314534,privatelabeliq.ca,benign
314588,314588,sarstiligh.cf,malicious
314596,314596,mundocosplayer.com.br,benign
314603,314603,normsmithmedal.com.au,benign
314624,314624,help-instagram-verified-badge-supporrt.tk,malicious
314632,314632,www.ebex.com.au,benign
314659,314659,autodiscover.mythree-security.com,malicious
314704,314704,services.qld.gov.au,benign
314728,314728,campingdiary.cc,malicious
314802,314802,rwhhmuj.weinhart-hospital.com,malicious
314810,314810,cpcalendars.portos.com.co,malicious
315031,315031,adept-fire.com.au,benign
315078,315078,once-static.elonce.com.ar,benign
315207,315207,webdisk.lnterac-deposit.co,malicious
315255,315255,sicherheitsi.com,malicious
315264,315264,nblcdn.com.au,benign
315268,315268,cpanel.agencia2you.com.br,benign
315271,315271,sabasote.cf,malicious
315286,315286,okbo.cf,benign
315328,315328,meninafaceira.com.br,benign
315368,315368,psychohelp.at,malicious
315375,315375,retrowielershirts.be,benign
315377,315377,leesenvironmental.com.au,benign
315381,315381,premier-glass-brisbane.com.au,benign
315399,315399,webservice.weatherzone.com.au,benign
315414,315414,tifanarata.cf,benign
315446,315446,m.portalsiapenet.com.br,malicious
315607,315607,zara.fun,malicious
315611,315611,www.game527.cc,malicious
315624,315624,www.bulkresourcesmanagement.com.au,benign
315657,315657,moonsushi.net,malicious
315689,315689,www.027ysh.cc,malicious
315737,315737,linksatcba.com.ar,benign
315739,315739,www.rwseguros.com.ar,benign
315755,315755,mythreesecurity.com,malicious
315808,315808,plantconcierge.com.au,benign
315835,315835,aux4coeurscardinaux.org,malicious
315860,315860,prestige-car.at,malicious
315869,315869,mobilityservices.com.ar,benign
315931,315931,mailer.mojo.com.ar,benign
316006,316006,portaldasucata.com.br,benign
316021,316021,evryelectrical.co.uk,benign
316057,316057,connect.treatwell.at,benign
316064,316064,mobikon.io,benign
316111,316111,www.mc-warmup95.pagespersoorange.fr,benign
316223,316223,lhbrown.com.au,benign
316224,316224,lusexingqiu.ac.al,benign
316225,316225,ns6.aardvark.net.au,benign
316276,316276,webmail.stagesecrets.com.au,benign
316386,316386,www.golfipe.ca,malicious
316419,316419,mail.rodolfovieira.com.br,benign
316510,316510,www.amicabank.co,benign
316522,316522,quadricular.ai,benign
316569,316569,www.petit.cc,benign
316583,316583,www.sugarmill.com.au,benign
316642,316642,webdisk.mundobim.com.br,benign
316655,316655,300mbfilms.cc,benign
316657,316657,a-n-s.be,malicious
316730,316730,webdisk.stry.cc,benign
316789,316789,autodiscover.dkdata.com.br,benign
316807,316807,krav-maga-on-line.com,malicious
316820,316820,radionts.com.au,benign
316871,316871,wagyufun.com.au,benign
316920,316920,www.npi.com.bo,benign
316937,316937,hacopy.com,malicious
316982,316982,crodem.com.ar,malicious
317020,317020,baguettechs.cf,benign
317065,317065,catch.com.au,benign
317067,317067,pintley.com,benign
317071,317071,www.officespace.net.au,benign
317079,317079,lojacentralsupermercados.com.br,benign
317231,317231,pedigree.com.ar,benign
317236,317236,land1.organicalhemp.co,benign
317280,317280,cdn-eleicoes.gazetadopovo.com.br,malicious
317329,317329,www.ateliealmeidajuniorartes.com.br,benign
317436,317436,media.prod.tdp-tech.eu,benign
317465,317465,www.multipontomkt.com.br,benign
317503,317503,autodiscover.wuff.com.co,malicious
317514,317514,hanshin.cf,malicious
317515,317515,pjtorbeyre.com.au,benign
317520,317520,cukonuyitid.cf,malicious
317574,317574,pobyhodese.cf,benign
317593,317593,paradoxgroup.com.au,benign
317601,317601,www.academyfaceandbodysydney.com.au,benign
317630,317630,test.schlafgarten.at,benign
317668,317668,cwfit.com.br,benign
317736,317736,www.arcord.com.au,benign
317743,317743,assets.vuestudio.ai,benign
317775,317775,celshopmagazine.com.br,benign
317821,317821,chavena.com.br,benign
317897,317897,flightmate.ae,benign
317904,317904,cpcalendars.landsdaleplants.com.au,benign
317933,317933,dominique.maingueneau.pagespersoorange.fr,malicious
317971,317971,mail.sushiclass.pt,malicious
318005,318005,keen.am,benign
318006,318006,cpcontacts.fdap.org.br,benign
318008,318008,spd-wennigsen.de,malicious
318066,318066,brincoinfantil.com.br,benign
318078,318078,www.optometristbarrie.ca,malicious
318176,318176,amitie.com.au,benign
318180,318180,lakecooroibahrealty.com.au,benign
318263,318263,www.pivot.com.au,benign
318343,318343,roqueluz.com.br,benign
318356,318356,mail.speedibot.ca,benign
318398,318398,limoline.com.au,benign
318407,318407,fusohorariomundial.com.br,benign
318430,318430,www.dust-commander.com,benign
318498,318498,clsgroundsmaintenance.com.au,benign
318514,318514,securecurrent.com,malicious
318519,318519,wpg-beringen.be,malicious
318549,318549,www.promotive.com.ar,benign
318565,318565,www.elementsgroup.com.au,benign
318597,318597,elementsgroup.com.au,benign
318605,318605,votacion.equipomegared.com.ar,benign
318653,318653,pointfree.be,benign
318704,318704,petpuppybr.com.br,benign
318800,318800,vtlist.biro.ai,benign
318808,318808,webdisk.venasylaser.com,malicious
318843,318843,glammed.com.au,benign
318855,318855,sitewf.ru,malicious
318873,318873,webmail.webcheap.in,malicious
318972,318972,gauss-labs.com,malicious
318984,318984,ms29489800.ac.al,benign
318995,318995,ton.at,benign
319000,319000,www.db.panel.dexty.mx,malicious
319002,319002,return2play.com.au,benign
319032,319032,mail.creathq.com,malicious
319048,319048,ns2.tvsd.com.br,benign
319079,319079,m.varahelp.com,benign
319110,319110,my.jiofiber.co,malicious
319117,319117,analytics.pgncs.notion.so,benign
319147,319147,dotofaxo.cf,benign
319226,319226,uanoges.cf,benign
319232,319232,smartphone-support.com,malicious
319277,319277,bourses-etudes-en-france.net,malicious
319372,319372,wildmozi.cf,malicious
319488,319488,product.prod.pizzahutaustralia.com.au,benign
319503,319503,cpcalendars.impulsadas.com.ar,malicious
319531,319531,stp-emcgroup.com,malicious
319560,319560,xair.com.au,benign
319599,319599,cervezacamalote.com.ar,benign
319646,319646,trueblue-sdkapi-east.onereach.ai,malicious
319671,319671,cmjcollege.ac.in,benign
319814,319814,deeplight.fr,malicious
319871,319871,diariopopularba.com.br,malicious
319929,319929,visita.oamoresimples.com.br,benign
319965,319965,nukubanshi.cf,malicious
319985,319985,www.noticiasde.com.ar,benign
319988,319988,bhealt.com,malicious
320036,320036,setia-abadi.com,malicious
320040,320040,www.customize.oamoresimples.com.br,benign
320097,320097,ns3.amti.com.br,benign
320165,320165,netlex.net,benign
320216,320216,www.formingtubing.com.br,benign
