source,target,type
70924,27059,resolves
5435,173298,resolves
234869,49993,resolves
136564,13591,resolves
267629,29001,resolves
267629,59889,resolves
267629,25185,resolves
267629,7552,resolves
267629,15686,resolves
300392,46218,resolves
300392,16650,resolves
300392,50695,resolves
300392,20993,resolves
38249,211920,resolves
38249,293738,resolves
38249,185229,resolves
234869,23024,resolves
38249,118424,resolves
136552,58591,resolves
136552,58185,resolves
136552,59916,resolves
136552,23975,resolves
136552,53719,resolves
136552,6523,resolves
136552,26917,resolves
136552,17118,resolves
267622,16501,resolves
267622,7252,resolves
267622,52556,resolves
71009,51640,resolves
71009,15554,resolves
71009,59755,resolves
38249,228349,resolves
71009,40569,resolves
234869,7110,resolves
234869,8071,resolves
5501,286345,resolves
5501,119309,resolves
5501,122083,resolves
5435,115691,resolves
71033,17771,resolves
71033,6270,resolves
71033,12378,resolves
71033,20129,resolves
71033,65063,resolves
71033,60175,resolves
71033,57109,resolves
71033,56432,resolves
71033,24404,resolves
71033,12148,resolves
234869,62664,resolves
71033,32153,resolves
71033,62866,resolves
71033,25013,resolves
71033,21716,resolves
71033,58710,resolves
71033,46064,resolves
234872,31003,resolves
234872,12732,resolves
202104,43563,resolves
234869,9946,resolves
234869,63774,resolves
234869,56462,resolves
234869,8626,resolves
234869,40569,resolves
234869,16590,resolves
71033,16438,resolves
71009,48927,resolves
202104,42198,resolves
169312,10779,resolves
38222,207561,resolves
38222,300693,resolves
38222,95860,resolves
38222,312824,resolves
38222,243653,resolves
300366,29974,resolves
300366,10256,resolves
202059,13591,resolves
202059,16794,resolves
38216,106818,resolves
38216,140854,resolves
38216,152649,resolves
38216,219799,resolves
136517,51235,resolves
38222,138053,resolves
136517,6270,resolves
136517,13869,resolves
136517,15918,resolves
136517,61342,resolves
136517,24520,resolves
136517,6019,resolves
5441,235749,resolves
5441,206315,resolves
136511,19515,resolves
136511,41251,resolves
5435,126198,resolves
71009,21614,resolves
5435,92608,resolves
5435,243017,resolves
5435,293210,resolves
136517,23982,resolves
38222,108940,resolves
136517,17913,resolves
38222,205759,resolves
38238,177536,resolves
169306,62947,resolves
38238,259068,resolves
38222,237774,resolves
169312,46270,resolves
169312,64911,resolves
38233,195701,resolves
103766,59243,resolves
103766,47151,resolves
103766,55417,resolves
70997,22278,resolves
70996,23337,resolves
70996,62297,resolves
70996,22261,resolves
70996,29066,resolves
70997,64845,resolves
70996,51166,resolves
70996,12761,resolves
70996,19834,resolves
38222,193671,resolves
70996,14590,resolves
38222,91123,resolves
38222,157345,resolves
38222,160526,resolves
70996,50697,resolves
70996,62730,resolves
70996,14484,resolves
38222,317515,resolves
80122,279126,similar
80122,123364,similar
178551,156145,similar
145643,312720,similar
113030,159524,similar
145643,324249,similar
244076,125316,similar
80039,285513,similar
145489,189692,similar
210995,125388,similar
79629,153150,similar
243475,89040,similar
178029,325079,similar
210995,146144,similar
113030,227052,similar
210995,221277,similar
243659,146512,similar
80039,256379,similar
244156,282518,similar
146144,259745,similar
276938,286384,similar
113421,321015,similar
113421,195800,similar
244490,193113,similar
210635,309988,similar
113421,246147,similar
146219,120015,similar
244490,128245,similar
244490,129273,similar
244490,150509,similar
276938,129780,similar
244489,114253,similar
146144,125388,similar
80469,152954,similar
309843,281855,similar
211509,224407,similar
80392,82317,similar
145920,86252,similar
178647,98107,similar
178647,261446,similar
178647,277917,similar
146144,221277,similar
177775,83831,similar
144359,129273,similar
243068,277413,similar
144359,150509,similar
144359,244490,similar
111585,148477,similar
111585,129824,similar
111585,113845,similar
111585,252793,similar
111585,324038,similar
111585,183322,similar
308178,193536,similar
144359,191988,similar
144329,118384,similar
177090,308464,similar
177090,193592,similar
177090,193113,similar
177090,188857,similar
275369,248792,similar
146219,130859,similar
177090,130420,similar
275369,277413,similar
308144,324362,similar
177090,183135,similar
79293,321850,similar
144359,282164,similar
144359,327342,similar
243068,258029,similar
243068,248792,similar
243068,324249,similar
243038,261446,similar
243038,277917,similar
243038,98107,similar
210247,221794,similar
308470,286384,similar
308470,129780,similar
144359,227052,similar
308464,183135,similar
308464,188857,similar
308464,130420,similar
308464,193113,similar
308464,193592,similar
111844,325496,similar
177239,193684,similar
209978,292373,similar
144360,118020,similar
144359,220391,similar
308464,323404,similar
146219,185537,similar
81904,185143,similar
146219,96142,similar
311597,319000,similar
82118,192422,similar
147591,189089,similar
147591,196580,similar
147591,214169,similar
147591,183504,similar
213086,121316,similar
81904,257789,similar
81904,127803,similar
180160,312720,similar
245683,83415,similar
245683,122940,similar
81767,148551,similar
114480,321967,similar
245497,149742,similar
245497,294435,similar
245497,93497,similar
245497,149630,similar
245481,184820,similar
311597,224319,similar
82248,316111,similar
311644,248825,similar
311644,313282,similar
279126,123364,similar
180816,181926,similar
148009,189847,similar
275369,258029,similar
246223,152432,similar
246223,158362,similar
115144,148528,similar
115144,148929,similar
82317,162116,similar
81632,188720,similar
115084,96591,similar
246147,195800,similar
180608,280627,similar
180608,293017,similar
311644,150371,similar
311644,155469,similar
311644,218218,similar
311644,122804,similar
311644,196054,similar
311644,253166,similar
246147,119760,similar
114356,159574,similar
179862,154655,similar
310913,314624,similar
113845,252793,similar
113845,183322,similar
310228,224388,similar
80841,116079,similar
80841,89871,similar
277413,258029,similar
277413,294724,similar
277413,86580,similar
277413,214827,similar
113845,148477,similar
277413,149009,similar
277413,253258,similar
277413,248836,similar
277413,248283,similar
277413,116189,similar
277413,116932,similar
277413,248792,similar
310144,161036,similar
310144,158757,similar
80728,252470,similar
277413,324249,similar
146219,321879,similar
113845,324038,similar
310461,122804,similar
310913,193661,similar
81489,225862,similar
81489,130377,similar
310864,281508,similar
277917,261446,similar
277917,98107,similar
113966,183701,similar
81197,284482,similar
277725,196054,similar
113845,129824,similar
277725,311644,similar
277725,122804,similar
277725,155469,similar
277725,313282,similar
277725,248825,similar
277725,150371,similar
113866,130291,similar
113866,195970,similar
113866,119903,similar
310461,228143,similar
277725,218218,similar
275369,324249,similar
76621,111691,similar
144209,326917,similar
240556,275369,similar
240556,253258,similar
240556,324249,similar
240556,149009,similar
240556,116932,similar
174994,155366,similar
174989,315755,similar
273281,306925,similar
305997,117490,similar
76581,318549,similar
273105,90703,similar
273105,81904,similar
273105,127803,similar
273105,185143,similar
273105,257789,similar
240335,218160,similar
142030,282670,similar
207548,277413,similar
207548,86580,similar
240556,158536,similar
240556,116189,similar
240556,248792,similar
240556,258029,similar
77081,96508,similar
77081,88762,similar
76950,293444,similar
273548,217592,similar
273548,261504,similar
273482,90351,similar
109561,149742,similar
109561,294435,similar
109561,93497,similar
207548,214827,similar
109561,245497,similar
207817,95288,similar
240556,277413,similar
240556,86580,similar
240556,243068,similar
240556,248283,similar
240556,248836,similar
240556,214827,similar
240556,274135,similar
240556,294724,similar
109561,149630,similar
77081,288421,similar
207548,258029,similar
207548,248836,similar
108639,150509,similar
108639,144359,similar
108639,327342,similar
108639,244490,similar
75868,111779,similar
75859,184858,similar
206875,256379,similar
206875,285513,similar
206875,80039,similar
272386,77403,similar
239579,225719,similar
141257,221794,similar
206733,195800,similar
108371,258802,similar
108371,191199,similar
108371,255747,similar
239437,215023,similar
279169,128656,similar
272095,209521,similar
108639,220391,similar
272647,226086,similar
207116,211509,similar
108856,283192,similar
207548,274135,similar
207548,248792,similar
207548,116189,similar
207548,158536,similar
207548,253258,similar
207548,324249,similar
207548,149009,similar
207548,116932,similar
109195,89501,similar
207548,240556,similar
109195,176457,similar
109167,193661,similar
109167,228237,similar
109129,77302,similar
76336,111844,similar
76336,325496,similar
272943,308856,similar
76196,189084,similar
207202,211509,similar
207202,224407,similar
109195,86534,similar
109891,80841,similar
109891,116079,similar
109891,89871,similar
143795,191271,similar
176457,89501,similar
241959,194236,similar
176345,217995,similar
176345,116627,similar
176345,275046,similar
176345,229349,similar
176345,251888,similar
176345,193888,similar
176345,228955,similar
208998,283649,similar
208998,294888,similar
208943,193888,similar
208943,228955,similar
208943,217995,similar
208943,229349,similar
208943,275046,similar
208943,116627,similar
110638,223690,similar
143795,87946,similar
143795,288038,similar
274966,159574,similar
307771,220719,similar
144209,157505,similar
144209,152432,similar
209737,81489,similar
209737,225862,similar
308013,160247,similar
308013,221794,similar
308013,163252,similar
275163,248064,similar
144078,195970,similar
176123,176468,similar
144078,119903,similar
144071,310808,similar
78507,282742,similar
78450,242363,similar
275046,217995,similar
275046,229349,similar
275046,228955,similar
275046,193888,similar
275046,251888,similar
275046,116627,similar
144078,130291,similar
176123,213189,similar
307182,221277,similar
307182,146144,similar
77403,153499,similar
175694,144121,similar
142905,327565,similar
208387,213276,similar
241145,179481,similar
306638,178647,similar
306638,98107,similar
306638,261446,similar
306638,243038,similar
175773,248825,similar
306638,277917,similar
175522,217995,similar
175522,275046,similar
175522,229349,similar
175522,208943,similar
175522,251888,similar
175522,193888,similar
175522,228955,similar
175522,176345,similar
175522,116627,similar
241061,112583,similar
111444,228237,similar
175773,311644,similar
175773,155469,similar
307182,259745,similar
307182,280627,similar
176016,81632,similar
208742,250723,similar
306991,144360,similar
306991,118020,similar
110364,254764,similar
306925,181093,similar
77532,179834,similar
175773,122804,similar
274135,277413,similar
274135,258029,similar
274135,324249,similar
274135,248792,similar
143023,130420,similar
143023,323404,similar
143023,188857,similar
143023,193113,similar
143023,177090,similar
175773,277725,similar
274135,248836,similar
246409,183322,similar
187940,321246,similar
213792,284014,similar
318605,123694,similar
318605,95380,similar
252947,125938,similar
121809,154655,similar
89040,320450,similar
89040,123032,similar
252867,287418,similar
154455,193536,similar
285513,256379,similar
252703,225072,similar
219886,156474,similar
88762,288421,similar
88762,96508,similar
317933,154733,similar
285049,225732,similar
153900,126851,similar
153900,195578,similar
219395,186955,similar
219395,219926,similar
220391,327342,similar
253166,122804,similar
154894,192600,similar
253258,324249,similar
123032,96446,similar
123032,223537,similar
221310,126930,similar
221277,259745,similar
221277,125388,similar
122899,320961,similar
221127,191458,similar
122804,196054,similar
122804,228143,similar
153701,290861,similar
253829,162814,similar
155469,122804,similar
220957,193684,similar
286384,129780,similar
319110,221300,similar
155235,188279,similar
187940,90776,similar
319000,224319,similar
220672,94897,similar
253258,258029,similar
155469,196054,similar
123032,290861,similar
153701,123032,similar
153701,159524,similar
120015,321879,similar
120015,130859,similar
120015,96142,similar
87241,190425,similar
185537,96142,similar
185537,321879,similar
218218,122804,similar
119903,195970,similar
119903,130291,similar
119903,91202,similar
218138,255310,similar
87055,87509,similar
87055,157610,similar
87055,254581,similar
316419,221127,similar
316419,191458,similar
283649,294888,similar
250783,290861,similar
250783,284014,similar
120063,322934,similar
283997,261059,similar
283997,254319,similar
283997,94017,similar
251888,193888,similar
251888,228955,similar
251888,229349,similar
153581,252381,similar
87946,130821,similar
284401,222845,similar
284273,161985,similar
185937,294335,similar
153150,193964,similar
153701,223537,similar
153150,260869,similar
185878,290508,similar
152978,285106,similar
185714,190339,similar
284014,290861,similar
284014,223537,similar
284014,96446,similar
284014,123032,similar
284014,153701,similar
284014,89040,similar
185878,293238,similar
250783,123032,similar
155820,130750,similar
286970,256907,similar
225862,130377,similar
160247,292317,similar
160247,324270,similar
160247,163252,similar
324038,129824,similar
290861,96446,similar
290857,163115,similar
258029,294724,similar
258029,324249,similar
225214,227796,similar
323404,193113,similar
94017,261059,similar
159524,227052,similar
290508,293238,similar
257716,159908,similar
192021,94791,similar
257471,228143,similar
93497,294435,similar
322836,293513,similar
193113,130420,similar
193113,193592,similar
324249,196528,similar
324249,229309,similar
272029,240512,similar
130291,195970,similar
195578,262005,similar
129674,98015,similar
162312,130291,similar
129273,130420,similar
227526,260884,similar
293012,129590,similar
96142,130859,similar
224342,162624,similar
227052,98017,similar
292317,163252,similar
193888,228955,similar
193888,229349,similar
128245,129273,similar
193661,228237,similar
193592,130420,similar
160584,294486,similar
324270,163252,similar
324249,294724,similar
259785,259842,similar
286970,162334,similar
158757,161036,similar
256907,162334,similar
156769,322934,similar
91202,195970,similar
91202,130291,similar
189320,192805,similar
90938,324686,similar
123694,95380,similar
189089,196580,similar
254581,157610,similar
221794,160247,similar
221794,162621,similar
221794,324270,similar
221794,163252,similar
221794,292317,similar
90578,294888,similar
188857,130420,similar
188857,193592,similar
188857,193113,similar
254319,94017,similar
254319,261059,similar
222432,322010,similar
288038,191271,similar
288099,94968,similar
320961,292453,similar
158536,258029,similar
158536,324249,similar
125388,293017,similar
321879,96142,similar
321879,130859,similar
223537,290861,similar
223537,96446,similar
125145,227266,similar
255975,95935,similar
256914,130750,similar
255975,322635,similar
288559,256914,similar
